Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
542eb607-bd14-4462-b9bf,2024-04-06,3:38 PM,Station,Contactless,Disabled,STANDARD,off-peak,8.0, London St Pancras,Birmingham New Street,2024-04-06,17:00:00,18:20:00,18:20:00,On Time,-,N
8d71c2b2-44b8-47f3-bf47,2024-01-15,19:47:40,Station,Credit Crad,,Standard,Off-Peak,10.0,London Euston,Birmingham New Street,2024-01-15,9:15 PM,10:35 PM,22:35:00,On Time,,no
68667742-7886-417c-a963,2024-04-27,09:07:37,online,-,,Standard,Advance,6.0,York,doncaster  ,28-04-2024,7:30 AM,08:00:00,08:00:00,OnTime,,FALSE
32fff46d-c2fb-4839-8ec4,2024-04-24,17:25:09,Online,Contactless,,First Class  , Anytime,19.0,Manchester Piccadilly,Liverpool Lime Street,04/24/2024,18:45:00,19:15:00,19:15:00,On Time,,no
c8c566b1-18d0-4da6-a3cc,13-04-2024,11:24:36,Station,Contactless  ,,Standard  ,advance,£13.00,London Paddington  ,Reading,14-04-2024,09:45:00,10:45:00,10:45:00,on time,,N
1D59172A-B2B0-494F-940B,27-03-2024,23:56:41,Station,CONTACTLESS,,Standrd, Advance,-7.0, London Euston,Birmingham New Street,2024-03-28,22:15:00,23:35:00,11:35 PM,On-Time,,false
e22a21f4-3115-483b-8e9a,2024-03-05,07:17:37,Online,Contactless,,Standrd,Anytime  ,25.0, London Paddington  ,Reading  ,03/05/2024,08:45:00,09:45:00,09:45:00,On Time,,false
df29dff3-2a8d-4e73-98f1,2024-02-23,09:12:46,Online, Credit Card,,Standard  ,Advance,9.0,reading,Swindon  ,"February 24, 2024",07:30:00,08:15:00,8:15 AM,On Time,,0
d57c411a-9419-4f1e-8def,2024/04/09,08:21:36,Online,Credit Card  ,,first class,Advance,32.0,London Paddington,oxford,04/10/2024,07:45:00,9:15 AM,09:15:00,OnTime,n/a,FALSE
cef45b7a-72db-4d95-a753,03/08/2024,14:56:10,station,Contactless,SENIOR, Standard  , ADVANCE  ,2.0,Manchester Piccadilly  ,Liverpool Lime Street,2024-03-09,1:15 PM,13:45:00,13:45:00,OnTime,,No
4fc75325-2851-4a8c-a8e1,04/08/2024,10:23 AM,Station  ,Contactless,NULL,First class ,Advance,35.00 GBP,LONDON EUSTON  ,birmingham new street,04/09/2024,08:45:00,10:05:00,10:05:00, On Time,,N
bb6fa975-90a6-41fa-9fe3,18/04/2024,5:46 AM,online,Creditcard,,Standard  ,ANYTIME,,London Euston,Birmingham New Street,18/04/2024,07:15:00,08:35:00,-,ON TIME  ,None,0
55416faa-682a-44b1-bcb8,2024-04-12,08:03:05,station, Credit Card,,Standard,Advance,3.0,Manchester Piccadilly,Liverpool Lime Street,04/13/2024,06:30:00,07:00:00,07:00:00,On Time,N/A,false
7ed54c45-9385-43c7-a8bf,2024/04/26,14:12:04, Station  ,Contactless,, Standard,off-peak,19.0,London Paddington,Reading,04/26/2024,15:30:00,16:30:00,4:30 PM,On Time,,FALSE
0d7f1abc-8582-40ae-b652,"April 11, 2024",23:05:15,Station,Credit Card,Adult,Standard, Advance,2.0,LIVERPOOL LIME STREET,Manchester Piccadilly,12/04/2024,9:30 PM,10:00 PM,22:00:00,on time  ,,FALSE
5f932079-5ed4-45fb-936d,2024/03/16,13:33:15, Online  ,Contactless,NULL,Standard  ,Advance  ,,manchester piccadilly  ,liverpool lime street,17/03/2024,12:00:00,12:30:00,12:30:00,On Time,,no
151fb15b-22d2-4916-8e4d,09/02/2024,17:13:19, Online,credit card,DISABLED,Standard, Advance,4.0, London Euston, Birmingham New Street,02/25/2024,15:30:00,16:50:00,16:50:00, On Time,,N
24380df2-d37d-490f-b804,"February 01, 2024",1:00 AM,Online, Credit Card,,Standard  ,Off-Peak,10.0,London Euston,BIRMINGHAM NEW STREET,2024/02/01,11:30 PM,00:50:00,00:50:00,On-Time,,FALSE
c62932d1-5059-4cb5-a26d,2024-02-11,08:18:41,ONLINE,Contacless,,STANDARD  ,advance  ,8.0,LONDON ST PANCRAS,Birmingham New Street,12-02-2024,6:45 AM,08:05:00,08:05:00,On-Time,,FALSE
a8ce95a4-330e-48a3-b5b3,01/11/2024,16:14:48,online  ,Contactless,,Standrd,Advance,3.0,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,2:30 PM,15:00:00,3:00 PM, On Time,,no
9290b76a-51f4-4fe2-b1dc,05/02/2024,08:05:23,Online,Credit Card,,Standard,ADVANCE,7.0,London Euston,BIRMINGHAM NEW STREET,18-02-2024,6:30 AM,7:50 AM,07:50:00,on time  ,,-
5baa75c9-8ab8-4eac-9998,2024-01-02,19:30:04,Station,,,first class,Advance,10.0,MANCHESTER PICCADILLY,Liverpool Lime Street  ,2024/01/03,17:45:00,18:15:00,N/A,On Time,-,FALSE
f7c1f42a-33af-45d0-9026,"April 25, 2024",8:31 PM,station, Credit Card,,STANDARD,Advance,5.0,BIRMINGHAM NEW STREET, Stafford,26-04-2024,17:45:00,6:15 PM,18:15:00,On Time  ,-,N
8ea973a3-322d-4e9e-80e1,04/12/2024,06:06:17,Online, Credit Card,-,STANDARD,anytime,18.0,Reading,Swindon,2024/04/12,07:30:00,08:15:00,8:15 AM,ON TIME,None,FALSE
C60EBAEF-815D-41A5-9857,2024/01/31,05:52:00,Station,Contacless,Adult,Standard,Advance,-4.0,LONDON EUSTON, Birmingham New Street,2024-02-01,04:15:00,05:35:00,5:35 AM,On Time,,0
A6075CA1-48C2-4B41-A373,15-01-2024,06:03:09,Station,N/A,,Standard,advance,8.00 GBP,London St Pancras,Birmingham New Street,2024-01-16,4:30 AM,5:50 AM,5:50 AM,On-Time,,false
741ccd70-0aeb-4488-9565,29/04/2024,17:41:14,Station,Credit Card, adult,standard  ,ADVANCE  ,4.0,London Euston,birmingham new street,30-04-2024,4:00 PM,17:20:00,17:20:00,ON TIME,,No
0aa8a40c-fa38-4946-89a2,"March 10, 2024",18:51:52, Online,CONTACTLESS,Disabled, standard, off-peak,£3.00,Liverpool Lime Street,Manchester Piccadilly,10-03-2024,8:15 PM,8:45 PM,20:45:00,on time,,false
35b8ecf6-28e6-4ea1-8bf9,27/01/2024,16:05:26,station,Credit Card,,Std,Off-Peak,4.0,MANCHESTER PICCADILLY,Liverpool Lime Street,27-01-2024,17:45:00,18:15:00,,cancelled,Staff Shortage  ,No
1a7aa577-c2f3-471f-803f,22/03/2024,20:25:04,Online  ,-,, Standard,Advance,72.0, London Euston,Manchester Piccadilly,2024-03-23,18:45:00,8:35 PM,20:35:00,On Time,N/A,NULL
389cdf41-8c65-460e-8165,25-04-2024,4:08 PM,Station,Credit Card,None, Standard,Anytime,5.0,Manchester Piccadilly,Liverpool Lime Street,25-04-2024,17:45:00,18:15:00,6:15 PM,On Time,,0
fa3851ee-9036-4169-b7a1,2024-04-23,02:47:13,Station,N/A,Adult,Std, off-peak  ,7.0,london euston,Birmingham New Street,23-04-2024,04:15:00,05:35:00,05:35:00,On Time,,0
84732f31-9929-4ede-9abd,"February 09, 2024",16:30:24,ONLINE, credit card,,Standard  ,Advance  ,-8.0,London St Pancras,birmingham new street,02/21/2024,15:00:00,4:20 PM,16:20:00, ON TIME,,N
0f8f0749-96a1-4f9d-8d7f,2024-03-02,17:33:29,Station,CREDIT CARD,adult, Standard,advance,4.0,London Euston,Birmingham New Street,03-03-2024,16:00:00,17:20:00,5:20 PM, on time,,N
7854f079-6dbf-4cf0-bf27,04/01/2024,8:52 PM,Station,,ADULT,standard  ,Off-Peak,72.0,London Euston,Manchester Piccadilly,01/04/2024,10:15 PM,00:05:00,12:05 AM,ON TIME,,N
b6fa86ac-2f67-48e2-b4a7,"January 26, 2024",10:39:13,Online,Contactless,,First Class,Off-Peak,80000.0,london st pancras, Birmingham New Street  ,2024-01-26,12:00:00,13:20:00,1:20 PM, On Time,,FALSE
6DD2F1B5-81C9-418F-8F34,08-03-2024,6:04 AM,Online,Credit Card,,Std,Anytime  ,70.0,London Kings Cross,York,08/03/2024,07:30:00,09:20:00,NULL,On Time,,false
efa62fb9-ed6a-4a48-882d,11-03-2024,05:13:51,online, Credit Card, ADULT,Standard,Advance,£2.00,Manchester Piccadilly,Liverpool Lime Street,2024-03-12,03:30:00,04:00:00,04:00:00,OnTime,,no
9d3c7c15-b280-428c-b952,2024-01-03,18:31:09,Station,Credit Crad,,standard,Off-Peak,19.0,London Paddington,Reading  ,2024-01-03,20:00:00,9:00 PM,n/a,On Time,,no
e3b922a5-43d6-44d3-b9a7,2024-01-18,18:12:43,Online  , Credit Card  ,SENIOR,Standard,Anytime,3.00 GBP,Manchester Piccadilly, Liverpool Lime Street,2024/01/18,18:45:00,19:15:00,7:15 PM,On Time  ,,0
0fe967f3-a3b7-471c-81c5,2024/02/24,6:13 AM, Online,CREDIT CARD,, Standard,advance,-13.0,london paddington,reading,2024-02-25,04:30:00,05:30:00,05:30:00,On Time,,no
f9d7ef8b-6d5c-4679-8cdc,"January 12, 2024",14:51:51, Online,CONTACTLESS,ADULT,1st Class,Anytime,13.0,manchester piccadilly,Liverpool Lime Street,12-01-2024,16:15:00,16:45:00,16:45:00,On Time,,no
F0E9DD85-8DCC-47F5-9F7C,2024/04/11,18:53:59,Online,-,,standard,ADVANCE,N/A,london euston,BIRMINGHAM NEW STREET,12/04/2024,17:15:00,18:35:00,18:35:00,on time,,0
0476cb31-669a-4473-8f68,08/03/2024,14:54:11,Online,Contacless,adult  ,Std,Anytime,31.0, London St Pancras,Leicester,2024-03-08,16:15:00,17:15:00,17:15:00, On Time,,FALSE
4f987ffe-7d1d-4899-9249,01/11/2024,09:43:23,Online,Contactless,N/A,Standard,Advance,-6.0,reading,Oxford,2024-01-12,08:00:00,08:25:00,,On-Time,,no
8063ef91-d880-4c82-b2dd,2024-01-12,07:52:13,ONLINE,CREDIT CARD,Senior,Standrd, advance,2.0, Manchester Piccadilly,Liverpool Lime Street,2024-01-13,06:15:00,06:45:00,06:45:00,On Time,,No
28b4bb84-a574-459b-b894,"January 04, 2024",17:32:52,Station, Contactless,Senior,Standard,Advance  ,2.0,Manchester Piccadilly, Liverpool Lime Street,2024-01-05,16:00:00,4:30 PM,16:30:00, On Time,,N
151e8422-ae2a-49fb-b56d,2024-03-22,04:25:57,Station,Debit Card,Senior,Std,off-peak  ,-84.0,Manchester Piccadilly,London Euston,22-03-2024,09:30:00,11:20:00,11:33:00,Delayed,None,TRUE
33c72772-ae14-4cbe-b39a,"March 02, 2024",09:04:03,Online,N/A,,Standard,ADVANCE,35.0,London Kings Cross, york,03/03/2024,07:30:00,09:20:00,,Cancelled,-,0
a6d8b59c-f754-456b-99fe,02/11/2024,1:03 AM,Online,Contactless,,Standard,Off-Peak  ,107.0,London Euston,Manchester Piccadilly,11-02-2024,02:30:00,4:20 AM,4:20 AM, ON TIME,,false
43f0d26b-4715-4f01-b18b,03-02-2024,17:25:10,Online,Creditcard,,1st Class,off-peak,80.0,London St Pancras,birmingham new street,02/03/2024,6:45 PM,20:05:00,20:05:00,On Time,,false
6d5ffd6a-f1a7-452f-8d7d,2024-01-17,1:31 AM,station,Contactless,DISABLED,Standard,Advance  ,2.0,Liverpool Lime Street,Manchester Piccadilly  ,2024/01/18,00:00:00,00:30:00,12:30 AM, on time,,No
3734c3d7-30d8-4963-8c19,2024-02-11,19:34:49, station,-, Adult,Standard,Advance,,LONDON EUSTON  ,Birmingham New Street  ,"February 12, 2024",17:45:00,19:05:00,19:05:00,On Time,,FALSE
eeb82f7a-c81e-47dc-8594,13/03/2024,10:21:45,station  ,Contacless,,Std,Advance,3.0, LIVERPOOL LIME STREET,Manchester Piccadilly,"March 14, 2024",9:45 AM,10:15:00,10:15:00,On-Time,,N
8d28ab87-2fa4-47b5-8d8b,03/10/2024,2:39 PM,Station,credit card,Adult,STANDARD  ,off-peak,7.0,London Euston, Birmingham New Street,10-03-2024,16:00:00,17:20:00,5:20 PM,ON TIME,,FALSE
5cfbc25d-915e-4837-b097,01/21/2024,14:35:38, Station  ,Debit Card  ,DISABLED  ,Standard,off-peak,7.0, London Euston  ,Birmingham New Street,01/21/2024,4:00 PM,5:20 PM,17:20:00,OnTime,,FALSE
fab194dd-8131-4f10-9ecf,04/01/2024,08:23:04, Station,Credit Card,,standard,Advance,3.0,Liverpool Lime Street,Manchester Piccadilly,01/05/2024,6:45 AM,07:15:00,07:15:00,ON TIME  ,,0
6872553b-0257-4b78-a4dc,2024-02-14,5:29 PM, Station  , Contactless,,Standard  , Advance,£13.00, LONDON PADDINGTON  ,READING  ,20/02/2024,15:45:00,16:45:00,4:45 PM,On Time,,FALSE
fdae8a07-4b7b-436f-a7fc,04/05/2024,1:06 AM,Station,CREDIT CARD,,Standard,advance,8.0,london st pancras  ,Birmingham New Street,"April 06, 2024",23:30:00,00:50:00,n/a,On Time,,FALSE
f3738143-b68b-418b-866f,"January 13, 2024",06:29:29,Online,Contacless,-,Standrd,OFF-PEAK,£10.00, London Euston,BIRMINGHAM NEW STREET,01/13/2024,7:45 AM,09:05:00,9:05 AM,On Time,,No
f2247e31-f36b-47df-a103,2024-02-17,3:47 AM,online,contactless  , ADULT,Standard, Advance,8.0,London Paddington,READING  ,2024/02/18,02:15:00,03:15:00,03:15:00,On-Time,,N
4d1ec970-02e3-4dde-94ba,02/14/2024,05:53:18,Station  ,Contact less, DISABLED,Standard,Advance,2.0,Liverpool Lime Street,Manchester Piccadilly  ,24/02/2024,04:15:00,04:45:00,04:45:00,On Time  ,NULL,No
ebb284b4-36f1-48d4-aaa9,"January 26, 2024",9:42 AM, Online,Credit Card,Adult,Standard  ,ADVANCE,2.0,manchester piccadilly,Liverpool Lime Street,05/02/2024,08:00:00,08:30:00,08:30:00,On Time,,No
905abb1a-6fc7-41e5-a144,03/05/2024,01:15:26,online,CONTACTLESS,,First Class, advance,52.0,London Euston, Birmingham New Street,"March 06, 2024",23:45:00,01:05:00,01:05:00,On Time  ,,false
8d51e19c-a15f-464e-9026,2024-04-20,23:03:01,STATION,CONTACTLESS  ,,standard,ADVANCE,35.0,London Kings Cross,YORK,04/21/2024,00:30:00,2:20 AM,,ON TIME,,FALSE
460df73d-e601-40bf-bc6d,30/01/2024,17:16:11,online,,,Standard,anytime,16.0,london st pancras,Birmingham New Street  ,2024/01/30,18:45:00,20:05:00,20:05:00,ON TIME,,N
00BFAC75-ECA2-49AE-8DAF,2024-01-19,00:14:24,Online,Contactless,disabled  ,Standard,OFF-PEAK,3.0,Liverpool Lime Street,MANCHESTER PICCADILLY,2024-01-19,1:30 AM,02:00:00,02:00:00,ON TIME,,FALSE
427d8535-75fe-42b6-a580,19-03-2024,15:07:56,Station,Contactless,N/A,Standard,Anytime,11.0, Liverpool Lime Street,Sheffield,"March 19, 2024",16:30:00,17:45:00,5:45 PM,On Time,,0
42079bf1-2a67-4068-996f,14-02-2024,07:24:27,Online,Credit Card,,Standard,anytime,n/a,London Paddington,Reading  ,14/02/2024,07:45:00,08:45:00,,cancelled,Traffic,No
8d866024-13fc-468b-af22,2024-01-28,3:19 PM, Station,Credit Card,-,FIRST CLASS,Off-Peak,86.0,London Kings Cross  ,york,01/28/2024,17:45:00,19:35:00,7:35 PM,On Time,,false
8c88fce4-c6e2-447f-b66c,03/12/2024,4:30 PM,Station  ,Credit Card  ,n/a,Standard, Anytime,25.0,London Paddington,Reading,12/03/2024,18:00:00,19:00:00,7:00 PM,On Time,,N
9df81168-db0f-42ba-b9ab,04/04/2024,19:30:20,Station, Credit Card,adult,Standrd,Advance,4.0, London Euston,BIRMINGHAM NEW STREET,2024-04-05,17:45:00,19:05:00,7:05 PM,On Time,,No
D18F3B7F-44BB-4587-9E85,2024/03/31,11:42:27,station,Contactless,,standard,Off-Peak,12.0,London St Pancras,Birmingham New Street,2024-03-31,13:00:00,2:20 PM,14:20:00,On Time,,0
776e0c06-cb16-4e1e-a8f1,12/01/2024,9:45 AM,Station,Credit Card,Adult,Standard,ADVANCE,43.0,London Kings Cross,Liverpool Lime Street,13-01-2024,8:15 AM,10:30:00,10:30:00, ON TIME,,No
ff4ec362-2fa4-458f-a4e1,22-04-2024,08:42:29,ONLINE  ,Credit Card  ,ADULT,Standard,advance  ,2.0,Liverpool Lime Street,manchester piccadilly,23/04/2024,7:00 AM,7:30 AM,,cancelled  ,Traffic,0
92cfbf0f-a1ef-4c69-bf66,01/25/2024,1:23 PM,Online,Contactless  ,,First Class,Advance,NULL,LONDON ST PANCRAS  ,BIRMINGHAM NEW STREET,01/26/2024,11:45:00,13:05:00,13:05:00, On Time  ,,no
38775741-bf38-4151-982d,27-04-2024,3:40 AM,Online,-,,Standrd,Advance  ,3.0,Liverpool Lime Street,MANCHESTER PICCADILLY,28/04/2024,02:00:00,02:30:00,02:30:00,On Time,,N
57611c81-2373-4fea-937c,2024-03-09,11:51 PM,Station,Contactless,,Standard, Advance,£7.00,london euston, Birmingham New Street,2024-03-10,22:15:00,23:35:00,23:35:00,on time  ,,N
366d6d60f9e141cea9e9,28-01-2024,14:32:58,station,contactless, Senior,Std, off-peak,2.0,Manchester Piccadilly  ,LIVERPOOL LIME STREET,28-01-2024,4:00 PM,16:30:00,16:30:00,On Time,,N
de9efa5b-112a-40ef-9d1f,13-03-2024,09:38:37,station,CONTACTLESS,n/a,Standard, Off-Peak,53.00 GBP,London Kings Cross,york,13-03-2024,11:00:00,12:50:00,12:50 PM,on time,,no
C3FCA53F-8B68-40FA-9064,2024-02-11,03:50:35, Online,Contacless,,Standard,Off-Peak,10.0,london euston  ,BIRMINGHAM NEW STREET,02/11/2024,05:15:00,06:35:00,6:35 AM,On Time,,no
9fac2ac6-2248-4e9d-8a58,02-03-2024,5:24 AM,ONLINE,CONTACTLESS,,Standard, off-peak  ,19.0,London Paddington,READING,02/03/2024,06:45:00,07:45:00,07:45:00,On Time,,No
73157224-9c0c-49ea-a82e,13-02-2024,13:38:06,Online,Contactless  ,, Standard,Advance  ,£8.00,London St Pancras, BIRMINGHAM NEW STREET,02/14/2024,12:00:00,13:20:00,13:20:00,ON TIME,,N
60EF43D9-CD59-4F1F-AE98,01/19/2024,17:34:07,Station, Credit Card  ,,Standard, ADVANCE,£35.00,London Kings Cross,York  ,20/01/2024,16:00:00,17:50:00,None,OnTime,,No
6925f7e75f944d9996a8,01/16/2024,14:30:59,Station,Credit Card,,Standrd,Anytime,5.0,Manchester Piccadilly,Liverpool Lime Street,2024-01-16,16:00:00,16:30:00,,On Time,,N
2f593f73-ac8d-44d8-bbef,27/03/2024,01:49:23, station  ,CREDIT CARD, Adult,Std,advance,15.0,BIRMINGHAM NEW STREET  ,LONDON ST PANCRAS,03/28/2024,00:15:00,01:35:00,01:35:00, On Time,,false
E8BD03F4-6B5F-4E1C-8BDA,18/02/2024,23:03:39,Online,Contacless,,Standard,ADVANCE,35.0,london kings cross,York  ,02/19/2024,00:30:00,02:20:00,02:20:00,On Time,N/A,FALSE
d2ee4adc-e581-4adc-b312,24-01-2024,19:32:51,STATION,credit card,, Standard,Advance,3.0,Manchester Piccadilly, Liverpool Lime Street,25/01/2024,17:45:00,18:15:00,18:15:00,On Time  ,,0
47783f8d-254e-42e0-9153,09-02-2024,16:00:04,station,Credit Card,,standard,Anytime,5.0,Manchester Piccadilly,liverpool lime street,2024-02-09,5:45 PM,6:15 PM,18:15:00,On-Time,,FALSE
7a23d38d-6ead-42ee-abf0,26/03/2024,3:18 PM,Online,Credit Card  ,,First Class,advance,10.0,Liverpool Lime Street,Manchester Piccadilly,27-03-2024,1:45 PM,14:15:00,14:15:00,on time,,false
f9eafde4-745c-44c8-b190,2024-01-25,06:58:00,online,Creditcard,,Std, anytime,13.0,London Euston,Birmingham New Street,2024-01-25,08:15:00,09:35:00,09:35:00,On Time,,no
28f1baa0-fd6e-4a10-8340,2024-01-16,15:59:08,online,contactless,,Standard,ANYTIME,25.0,READING,London Paddington  ,2024-01-16,17:15:00,17:40:00,5:40 PM,On Time,,false
d837bc45-90da-4e76-a159,2024-04-10,07:50:27,Online,Debit Card,Senior  ,standard, Advance  ,8.0,London Paddington,Reading,04/11/2024,6:15 AM,7:15 AM,7:15 AM,on time,,0
a03ec893-d5df-45cc-aad1,21-02-2024,00:24:31, ONLINE, Contactless  ,,STANDARD  ,Advance,7.0, London Euston,Birmingham New Street,"February 25, 2024",10:45 PM,12:05 AM,00:05:00,on time,,false
a9dbf185-455f-453b-9e8a,2024-04-22,05:01:50,ONLINE  ,None, DISABLED,Std, Anytime  ,29.0,BIRMINGHAM NEW STREET,London St Pancras,22/04/2024,6:30 AM,07:50:00,NULL,On Time,,
32944673-dfde-41a4-afcf,02/14/2024,16:25:13,Station,Credit Card  ,,STANDARD,Anytime,NULL,London St Pancras, Birmingham New Street,2024-02-14,5:45 PM,19:05:00,19:05:00,OnTime,,0
d336287b-0a27-43d4-8a45,25-02-2024,5:33 AM,Online  ,Credit Card,,Standrd,Advance,3.0,Liverpool Lime Street,MANCHESTER PICCADILLY,2024/02/26,04:00:00,4:30 AM,04:30:00,on time  ,,0
3a81f8c1-2507-487b-9a13,02/01/2024,01:08:36,Station, Contactless,, First Class, Off-Peak,-78.0, London Euston  ,Birmingham New Street,01-02-2024,23:30:00,00:50:00,00:50:00,On-Time,,no
5275cfcf-7329-4ce8-b49e,08-01-2024,21:30:49,STATION,credit card,,first class,Advance,-54.0,London St Pancras,birmingham new street  ,2024/02/04,20:00:00,21:20:00,21:20:00,On Time,,false
babc9dda-cc10-4e89-bcbb,2024-01-13,5:19 PM,Online,credit card,,Standard,off-peak,12.0,London St Pancras,Birmingham New Street,13-01-2024,18:45:00,8:05 PM,8:05 PM,On Time,,
11607a1f-a974-4f47-93ae,01/03/2024,9:38 AM,station,Credit Crad,,standard  ,Advance,n/a,Liverpool Lime Street, London Euston,2024-01-04,08:00:00,10:15:00,,CANCELLED, WEATHER,0
eaca2522-4ccc-4ab0-8988,2024-02-03,09:00:05,Online, Credit Card,N/A,Standard,Advance,34.0,YORK,Peterborough,2024/02/04,07:30:00,8:40 AM,08:40:00,On Time,,0
05fa0670-3926-46c6-b130,2024-01-10,8:17 AM,Online,CC,,Standrd,Advance,18.0,London Paddington,Oxford  ,2024-01-11,07:45:00,09:15:00,09:15:00,ON TIME,,false
c766e082-3cba-454f-8b0c,13-03-2024,10:27:41,online, Credit Card,disabled,Standard,off-peak  ,13.0,London Paddington,Reading,03/13/2024,11:45 AM,12:45:00,12:45:00,on time,,0
f8e711bc-9859-4fa5-8a93,2024/01/28,23:41:09,Online,Credit Card,None,Standard,Advance,13000.0, London Paddington,Reading,01/29/2024,01:00:00,02:00:00,2:00 AM, ON TIME  ,,no
0bfa2eb9-5312-4b22-bc4b,2024-03-15,3:10 PM,Online,Credit Card,,Std,advance,7.0,London Euston,Birmingham New Street,2024/03/16,13:30:00,14:50:00,14:50:00,On Time  ,,false
de7c12f2-dc8a-4d37-a689,2024/03/10,01:29:42, Online,contactless,Disabled  ,standard,Off-Peak,n/a,York,Durham,10/03/2024,11:45 PM,00:35:00,00:35:00,on time,,
c3416ab0-7b29-448d-94e0,02/03/2024,07:45:36, Online,None,Senior,Standard,ADVANCE,8.0,LONDON PADDINGTON,reading  ,04-02-2024,06:15:00,07:15:00,07:15:00, On Time,,N
eac5522d-b409-4845-b749,03/09/2024,09:59:04,online,Contactless,Adult,standard, Advance,23.0,LONDON KINGS CROSS,york,03/10/2024,08:15:00,10:05 AM,10:05:00,On Time,,no
8b014c25f43b491caa54,2024-03-27,09:52:05,station,Credit Crad,,Standard  ,Advance,-4.0,Manchester Piccadilly, SHEFFIELD,28-03-2024,08:15:00,9:00 AM,9:00 AM,OnTime,,no
199C462B-34D3-42D3-A989,"January 24, 2024",7:21 AM,ONLINE,Credit Card,,Standard  ,anytime,25.0,London Paddington  ,Reading,2024/01/24,7:45 AM,08:45:00,08:45:00,On Time  ,,FALSE
0fc08494-7654-46b9-990d,26-01-2024,2:38 PM,STATION,CREDIT CARD  , Adult,First Class,Anytime,69.0,London Euston,Birmingham New Street,2024-01-26,4:00 PM,5:20 PM,5:20 PM,ON TIME,,N
B375C98E-A439-4B87-A51A,2024/01/20,07:17:03,Online  ,Credit Card,,FIRST CLASS,OFF-PEAK,47.0,London Paddington,Oxford,20/01/2024,07:45:00,09:15:00,09:15:00,On Time,,FALSE
de95354a-4115-47b2-be01,2024-03-22,08:07:37,ONLINE,Credit Card,Disabled,Standard, ADVANCE,4.0,York  ,DONCASTER,03/23/2024,06:30:00,7:00 AM,08:20:00,Delayd,Technical Issue,N
1bd82359-95c1-4264-bb27,12/02/2024,08:39:12,Station,credit card  ,None,STANDARD,Advance,£3.00,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,07:00:00,07:30:00,07:30:00,ON TIME,,N
41d9aaac-d5f8-4a3c-9bb8,23/04/2024,5:01 AM,Station,Credit Card,,Standrd,Advance,84.0,Manchester Piccadilly,london euston,2024-04-24,3:30 AM,05:20:00,05:31:00, delayed, Weather Conditions,N
53e81d0d-9530-4458-9ae0,2024/04/17,7:19 AM,Online, Credit Card,,Standrd, ANYTIME,13.0,London Euston, Birmingham New Street,17-04-2024,8:45 AM,10:05 AM,10:05 AM,ON TIME,,FALSE
e6e5a768-89fa-40ae-83f1,01/23/2024,10:34 PM, Station, credit card,Disabled,Standrd,Advance,2.0,Liverpool Lime Street  ,MANCHESTER PICCADILLY,24-01-2024,00:00:00,12:30 AM,00:30:00,OnTime,,No
8b2dffe7-0915-4d92-85be,01/23/2024,20:59:35,Station,Credit Crad,,Standard,ADVANCE,3.00 GBP,Manchester Piccadilly  ,Liverpool Lime Street,2024-01-24,7:15 PM,7:45 PM,7:45 PM,On Time,,false
64d31ee6-1574-48ce-8b4f,14-03-2024,20:25:55, Station,Credit Card,Adult,First Class,Advance,36.0,London St Pancras,Birmingham New Street,2024-03-15,18:45:00,20:05:00,20:05:00,On Time,,N
715520c5-a26d-4892-a539,2024/04/28,17:21:55,ONLINE,n/a,, STANDARD,Off-Peak,107.0,London Euston  ,MANCHESTER PICCADILLY,2024-04-28,18:45:00,20:35:00,20:35:00,On Time,,FALSE
99570952-9e2e-46db-ac4d,2024-01-27,17:31:58,Station  , Credit Card,None,Standard,advance,3.0,Liverpool Lime Street,manchester piccadilly,28-01-2024,16:00:00,4:30 PM,-,OnTime,,no
adb56a43-9724-4760-9a31,04/04/2024,9:03 AM,Online, Credit Card,,Standard, advance,None,York  ,PETERBOROUGH,2024/04/05,07:30:00,08:40:00,08:40:00,OnTime,n/a,false
c70dd7ae0f974aa99e6d,02/17/2024,04:55:02,Online,Debit Card, Senior,Standard, Off-Peak,13.0,London Paddington,Reading  ,"February 17, 2024",06:15:00,07:15:00,07:15:00,On-Time,NULL,0
e335ee0e-5bd4-4b6c-9005,26/04/2024,22:05:20,ONLINE,Contacless,,standard,Advance,7.0,London Euston, Birmingham New Street,2024/04/27,8:30 PM,9:50 PM,NULL,On Time,,No
5a5310df-c43e-46b9-b9ba,02/08/2024,5:54 AM,Station,CREDIT CARD,,Standard,Advance,13.0,LONDON PADDINGTON, Reading,02/10/2024,4:15 AM,5:15 AM,5:15 AM,On Time,,N/A
2F34A35C-4090-4A23-B7D3,2024/03/19,8:24 PM, online,Contacless,,Standard,Advance,3.0,MANCHESTER PICCADILLY,Liverpool Lime Street  ,20/03/2024,6:45 PM,19:15:00,19:15:00,On Time,,0
57075f06-6d51-4c1d-8dce,16/04/2024,13:39:00,Station,Credit Crad,,Standrd,Off-Peak,-19.0,London Paddington,reading,2024-04-16,3:00 PM,4:00 PM,16:00:00,on time,,0
